Test Method=tm1(), Test Class=CTest [JUNIT3], References={CTest.c:C, var3:boolean, var1:boolean, var1:boolean, CTest.c:C, var1:boolean, var3:boolean, var1:boolean, var3:boolean, CTest.c:C, }, Invocations={C.C():void, CTest.thm3(java.lang.String, boolean):void, CTest.thm3(java.lang.String, boolean):void, C.m1(java.lang.String):boolean, C.m2(java.lang.String, java.lang.String):UNKNOWNP.UNKNOWN, CTest.thm2(java.lang.String):void, CTest.thm1(java.lang.String):void, CTest.thm1(java.lang.String):void, CTest.thm2(java.lang.String):void, }, Assertions={fail, }
id=3623 rank=1 score=2.860 fqn=org.exist.xmldb.test.DTMHandleTest heuristics={A:1.000, R:1.000, K:0.860}
id=3839 rank=1 score=2.860 fqn=org.exist.xmldb.DTMHandleTest heuristics={A:1.000, R:1.000, K:0.860}
id=13586 rank=3 score=2.612 fqn=de.schlund.pfixxml.util.XmlTest heuristics={A:1.000, R:1.000, K:0.612}
id=3815 rank=4 score=2.576 fqn=org.exist.xmldb.IndexingTest heuristics={A:1.000, R:1.000, K:0.576}
id=3575 rank=4 score=2.576 fqn=org.exist.xmldb.test.IndexingTest heuristics={A:1.000, R:1.000, K:0.576}
id=3831 rank=6 score=2.525 fqn=org.exist.xmldb.DOMTestJUnit heuristics={A:1.000, R:1.000, K:0.525}
id=3609 rank=6 score=2.525 fqn=org.exist.xmldb.test.DOMTestJUnit heuristics={A:1.000, R:1.000, K:0.525}
id=5082 rank=8 score=2.515 fqn=test.org.softnetwork.xml.sax.helpers.TestSaxReader heuristics={A:1.000, R:1.000, K:0.515}
id=19478 rank=9 score=2.470 fqn=fll.web.FullTournamentTest heuristics={A:1.000, R:1.000, K:0.470}
id=5564 rank=10 score=2.443 fqn=org.joda.time.TestDateTimeComparator heuristics={A:1.000, R:1.000, K:0.443}
id=12636 rank=11 score=2.325 fqn=org.dhmp.util.BasicHierarchicalMapTest heuristics={A:1.000, R:1.000, K:0.325}
id=12229 rank=12 score=2.301 fqn=Run_Time.TypeCheckTest heuristics={A:1.000, R:1.000, K:0.301}
id=6987 rank=13 score=2.299 fqn=datadog.sessions.JdbcTransactionTest heuristics={A:1.000, R:1.000, K:0.299}
id=14107 rank=14 score=2.290 fqn=org.openjf.BoardContainerTest heuristics={A:1.000, R:1.000, K:0.290}
id=5491 rank=15 score=2.279 fqn=org.joda.time.convert.TestConverterManager heuristics={A:1.000, R:1.000, K:0.279}
id=3582 rank=16 score=2.265 fqn=org.exist.xmldb.test.RemoteQueryTest heuristics={A:1.000, R:1.000, K:0.265}
id=3820 rank=16 score=2.265 fqn=org.exist.xmldb.RemoteQueryTest heuristics={A:1.000, R:1.000, K:0.265}
id=18623 rank=18 score=2.208 fqn=org.lockss.exporter.biblio.TestBibliographicOrderScorer heuristics={A:1.000, R:1.000, K:0.208}
id=8618 rank=19 score=2.196 fqn=quickfix.SessionScheduleTest heuristics={A:1.000, R:1.000, K:0.196}
id=4442 rank=20 score=2.188 fqn=tests.org.ntropa.build.html.MarkedUpHtmlParserTest heuristics={A:1.000, R:1.000, K:0.188}
id=15030 rank=21 score=2.185 fqn=org.jaxlib.junit.XTestCase heuristics={A:1.000, R:1.000, K:0.185}
id=8456 rank=22 score=2.184 fqn=quickfix.MessageTest heuristics={A:1.000, R:1.000, K:0.184}
id=14724 rank=23 score=2.000 fqn=com.zimbra.qa.unittest.TestTags heuristics={A:1.000, R:1.000}
id=16428 rank=265 score=1.000 fqn=org.mifos.accounts.loan.business.LoanAdjustmentsIntegrationTest heuristics={R:1.000}
id=19646 rank=265 score=1.000 fqn=net.sf.enunciate.InAPTTestCase heuristics={R:1.000}
id=13927 rank=265 score=1.000 fqn=net.sf.jameleon.function.ContextHelperTest heuristics={R:1.000}
id=8899 rank=265 score=1.000 fqn=org.nxplanner.security.config.TestSecurityConfig heuristics={R:1.000}
id=11922 rank=265 score=1.000 fqn=corbie.test.QueryParserTest heuristics={R:1.000}
id=18473 rank=265 score=1.000 fqn=com.sfs.dao.PrivilegesDAOImplTest heuristics={R:1.000}
id=8580 rank=265 score=1.000 fqn=quickfix.mina.ThreadPerSessionEventHandlingStrategyTest heuristics={R:1.000}
id=11577 rank=265 score=1.000 fqn=test.AppTest heuristics={R:1.000}
id=14546 rank=265 score=1.000 fqn=net.sourceforge.zdt.core.util.EntryValidatorTest heuristics={R:1.000}
id=18443 rank=265 score=1.000 fqn=com.sfs.dao.bugreport.EmailBugReportDAOImplTest heuristics={R:1.000}
id=6511 rank=265 score=1.000 fqn=com.amazon.carbonado.qe.TestIndexedQueryExecutor heuristics={R:1.000}
id=10608 rank=265 score=1.000 fqn=jhomenet.security.test.AuthenticationTest heuristics={R:1.000}
id=17197 rank=265 score=1.000 fqn=org.mifos.calendar.WorkingDayTest heuristics={R:1.000}
id=3193 rank=265 score=1.000 fqn=simple.xml.load.ExtendTest heuristics={R:1.000}
id=9826 rank=265 score=1.000 fqn=com.fishfarm.audio.PlayerTest heuristics={R:1.000}
id=15174 rank=265 score=1.000 fqn=jaxlib.arc.bzip2.BZip2OutputStreamTest heuristics={R:1.000}
id=19193 rank=265 score=1.000 fqn=com.technoetic.xplanner.domain.TestClosableRules heuristics={R:1.000}
id=14179 rank=265 score=1.000 fqn=net.javabb.test.UserDataTest heuristics={R:1.000}
id=18402 rank=265 score=1.000 fqn=com.sfs.beans.GadgetsPreferencesBeanTest heuristics={R:1.000}
id=182 rank=265 score=1.000 fqn=org.jrdf.graph.index.operation.mem.ComparisonImplIntegrationTest heuristics={R:1.000}
id=6099 rank=265 score=1.000 fqn=com.brimarx.internet.stack.iterable.SimpleChunkParserTest heuristics={R:1.000}
id=10154 rank=265 score=1.000 fqn=net.sf.fairdj.TelnetTestBase heuristics={R:1.000}
id=13448 rank=265 score=1.000 fqn=org.helianto.core.validate.IdentityValidatorTests heuristics={R:1.000}
id=16795 rank=265 score=1.000 fqn=org.mifos.accounts.savings.interest.MonthlyOnLastDayOfMonthInterestScheduledEventTest heuristics={R:1.000}
id=2804 rank=265 score=1.000 fqn=org.rubypeople.rdt.internal.debug.ui.launcher.TC_RubyApplicationShortcut heuristics={R:1.000}
id=18490 rank=265 score=1.000 fqn=com.sfs.payment.ProcessedPaymentTest heuristics={R:1.000}
id=7262 rank=265 score=1.000 fqn=gsn.vsensor.TestStreamExporterVirtualSensor heuristics={R:1.000}
id=18225 rank=265 score=1.000 fqn=org.mifos.platform.questionnaire.service.QuestionGroupDetailTest heuristics={R:1.000}
id=15925 rank=265 score=1.000 fqn=com.javaeedev.web.PageTest heuristics={R:1.000}
id=19365 rank=265 score=1.000 fqn=com.technoetic.xplanner.AbstractUnitTestCase heuristics={R:1.000}
id=10904 rank=265 score=1.000 fqn=org.yactu.pyjunit.PythonExecTestCase heuristics={R:1.000}
id=17446 rank=265 score=1.000 fqn=org.mifos.customers.client.struts.actionforms.ClientCustActionFormTest heuristics={R:1.000}
id=2523 rank=265 score=1.000 fqn=fitnesse.authentication.AuthenticatorTest heuristics={R:1.000}
id=8802 rank=265 score=1.000 fqn=org.nxplanner.tags.displaytag.TestUserStoryDecorator heuristics={R:1.000}
id=11742 rank=265 score=1.000 fqn=ch.arrenbrecht.jcite.UtilTest heuristics={R:1.000}
id=14675 rank=265 score=1.000 fqn=com.zimbra.qa.unittest.TestOutOfOffice heuristics={R:1.000}
id=18460 rank=265 score=1.000 fqn=com.sfs.dao.GadgetPreferencesDAOImplTest heuristics={R:1.000}
id=9956 rank=265 score=1.000 fqn=net.whippetcode.client.common.validation.ValidatorTest heuristics={R:1.000}
id=5389 rank=265 score=1.000 fqn=net.sf.yadoda.core.OntologyTest heuristics={R:1.000}
id=12832 rank=265 score=1.000 fqn=tests.fetcher.FetcherTestCase heuristics={R:1.000}
id=15590 rank=265 score=1.000 fqn=org.unitils.UnitilsJUnit3 heuristics={R:1.000}
id=2319 rank=265 score=1.000 fqn=org.apache.commons.cli.PosixParserTest heuristics={R:1.000}
id=14305 rank=265 score=1.000 fqn=net.sourceforge.processdash.util.HashTreeTest heuristics={R:1.000}
id=18422 rank=265 score=1.000 fqn=com.sfs.beans.PrivilegesBeanTest heuristics={R:1.000}
id=671 rank=265 score=1.000 fqn=org.concern.controller.ControllerTest heuristics={R:1.000}
id=6345 rank=265 score=1.000 fqn=org.exteca.ontology.xml.Dom4jOntologyReaderTest heuristics={R:1.000}
id=10268 rank=265 score=1.000 fqn=org.codea.rss.feeds.FeedInfoTest heuristics={R:1.000}
id=3127 rank=265 score=1.000 fqn=net.objectlab.kit.datecalc.common.AbstractExcelDateUtilTest heuristics={R:1.000}
id=12349 rank=265 score=1.000 fqn=org.riverock.common.html.TestAcceptLanguage heuristics={R:1.000}
id=15146 rank=265 score=1.000 fqn=jaxlib.arc.zip.DeflatedOutputStreamTest heuristics={R:1.000}
id=18720 rank=265 score=1.000 fqn=com.abbhsoft.shoppingcart.CartItemTest heuristics={R:1.000}
id=8030 rank=265 score=1.000 fqn=net.sf.zip.internal.test.ZipFileTest heuristics={R:1.000}
id=10114 rank=265 score=1.000 fqn=net.sf.fairdj.mservdb.TestMservRating heuristics={R:1.000}
id=11113 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.util.XMLLogHelperTest heuristics={R:1.000}
id=18033 rank=265 score=1.000 fqn=org.mifos.reports.struts.action.BirtReportsUploadActionStrutsTest heuristics={R:1.000}
id=19332 rank=265 score=1.000 fqn=com.technoetic.xplanner.tags.displaytag.TestUserStoryDecorator heuristics={R:1.000}
id=2672 rank=265 score=1.000 fqn=fit.TypeAdapterTest heuristics={R:1.000}
id=4031 rank=265 score=1.000 fqn=net.sf.sensor.support.spring.SensorJMXTest heuristics={R:1.000}
id=12134 rank=265 score=1.000 fqn=org.dfdaemon.dao.transaction.annotations.PrimaryKeyTest heuristics={R:1.000}
id=18474 rank=265 score=1.000 fqn=com.sfs.dao.UserDAOImplTest heuristics={R:1.000}
id=2372 rank=265 score=1.000 fqn=org.python.util.install.InstallerCommandLineTest heuristics={R:1.000}
id=11581 rank=265 score=1.000 fqn=net.sf.dataexpert.tests.backend.TestPgConnectivity heuristics={R:1.000}
id=14550 rank=265 score=1.000 fqn=net.sourceforge.zdt.core.ime.IMEControllerTest heuristics={R:1.000}
id=18446 rank=265 score=1.000 fqn=com.sfs.dao.bugreport.JiraBugReportDAOImplTest heuristics={R:1.000}
id=10624 rank=265 score=1.000 fqn=test.jhomenet.commons.auth.FwLoginTest heuristics={R:1.000}
id=17254 rank=265 score=1.000 fqn=org.mifos.customers.business.CustomerBOIntegrationTest heuristics={R:1.000}
id=5151 rank=265 score=1.000 fqn=org.jivesoftware.smack.MessengerLoginTest heuristics={R:1.000}
id=12642 rank=265 score=1.000 fqn=org.dhmp.io.MapOutputStreamTest heuristics={R:1.000}
id=15180 rank=265 score=1.000 fqn=de.db12.test.DBTestBase heuristics={R:1.000}
id=2086 rank=265 score=1.000 fqn=org.jumppos.service.param.ParameterServiceTest heuristics={R:1.000}
id=14206 rank=265 score=1.000 fqn=kchess.ChessBoardTest heuristics={R:1.000}
id=18411 rank=265 score=1.000 fqn=com.sfs.beans.MenuBeanTest heuristics={R:1.000}
id=10164 rank=265 score=1.000 fqn=net.sf.fairdj.tracks.TestTracksDb heuristics={R:1.000}
id=13453 rank=265 score=1.000 fqn=org.helianto.core.validate.CredentialValidatorTests heuristics={R:1.000}
id=16810 rank=265 score=1.000 fqn=org.mifos.accounts.savings.persistence.SavingsBOIntegrationTest heuristics={R:1.000}
id=2990 rank=265 score=1.000 fqn=org.rubypeople.rdt.internal.launching.TC_RunnerLaunching heuristics={R:1.000}
id=9332 rank=265 score=1.000 fqn=org.acegisecurity.ui.webapp.SiteminderAuthenticationProcessingFilterTests heuristics={R:1.000}
id=12292 rank=265 score=1.000 fqn=org.riverock.sql.cache.TestSqlStatement heuristics={R:1.000}
id=14901 rank=265 score=1.000 fqn=org.springframework.binding.form.support.AbstractFormModelCornerCaseTests heuristics={R:1.000}
id=18551 rank=265 score=1.000 fqn=de.fzj.unicore.cis.load.LoadTester heuristics={R:1.000}
id=13948 rank=265 score=1.000 fqn=net.sf.jameleon.TestScriptTagTest heuristics={R:1.000}
id=18229 rank=265 score=1.000 fqn=org.mifos.platform.questionnaire.service.SectionDetailTest heuristics={R:1.000}
id=10092 rank=265 score=1.000 fqn=net.sf.fairdj.users.TestUserDb heuristics={R:1.000}
id=16058 rank=265 score=1.000 fqn=org.mifos.clientportfolio.newloan.domain.LoanDisbursementCoupledToCustomerMeetingScheduleStrategyImplTest heuristics={R:1.000}
id=19419 rank=265 score=1.000 fqn=com.technoetic.xplanner.export.TestMpxExporter heuristics={R:1.000}
id=6784 rank=265 score=1.000 fqn=net.java.dev.joode.test.convex.ConvexTest heuristics={R:1.000}
id=10972 rank=265 score=1.000 fqn=uk.ac.cam.ch.wwmm.UtilsTest heuristics={R:1.000}
id=17473 rank=265 score=1.000 fqn=org.mifos.customers.group.persistence.GroupPersistenceIntegrationTest heuristics={R:1.000}
id=2553 rank=265 score=1.000 fqn=fitnesse.wiki.CachingPageTest heuristics={R:1.000}
id=8817 rank=265 score=1.000 fqn=org.nxplanner.AbstractUnitTestCase heuristics={R:1.000}
id=11771 rank=265 score=1.000 fqn=net.sf.beanlib.io.FastLineNumberReaderTest heuristics={R:1.000}
id=14715 rank=265 score=1.000 fqn=com.zimbra.qa.unittest.TestConcurrency heuristics={R:1.000}
id=18465 rank=265 score=1.000 fqn=com.sfs.dao.ListManagerDAOImplTest heuristics={R:1.000}
id=5432 rank=265 score=1.000 fqn=org.joda.time.TestSerialization heuristics={R:1.000}
id=8479 rank=265 score=1.000 fqn=quickfix.SessionTest heuristics={R:1.000}
id=14313 rank=265 score=1.000 fqn=net.sourceforge.processdash.util.StringUtilsTest heuristics={R:1.000}
id=18428 rank=265 score=1.000 fqn=com.sfs.beans.SearchBeanTest heuristics={R:1.000}
id=6383 rank=265 score=1.000 fqn=com.amazon.carbonado.synthetic.TestSyntheticStorableBuilders heuristics={R:1.000}
id=10442 rank=265 score=1.000 fqn=net.sourceforge.toscanaj.controller.fca.tests.DatabaseConnectedConceptInterpreterTest heuristics={R:1.000}
id=17061 rank=265 score=1.000 fqn=org.mifos.application.servicefacade.ClientServiceFacadeWebTierIntegrationTest heuristics={R:1.000}
id=9779 rank=265 score=1.000 fqn=test.artivisi.billing.dao.ibatis.MemberDaoIbatisTest heuristics={R:1.000}
id=12355 rank=265 score=1.000 fqn=org.riverock.commerce.shop.TestCaseShop heuristics={R:1.000}
id=15160 rank=265 score=1.000 fqn=jaxlib.arc.zip.InflatedInputStreamTest heuristics={R:1.000}
id=18825 rank=265 score=1.000 fqn=net.objectlab.kit.datecalc.common.AbstractIMMDateTest heuristics={R:1.000}
id=14013 rank=265 score=1.000 fqn=net.sf.jameleon.data.CsvDataDriverTest heuristics={R:1.000}
id=18378 rank=265 score=1.000 fqn=com.sfs.beans.BuilderBeanTest heuristics={R:1.000}
id=3650 rank=265 score=1.000 fqn=org.exist.storage.test.UpdateRecoverTest heuristics={R:1.000}
id=10120 rank=265 score=1.000 fqn=net.sf.fairdj.mservdb.TestMservDb heuristics={R:1.000}
id=13191 rank=265 score=1.000 fqn=org.rifidi.emulator.io.comm.abstract_.AbstractCommunicationTest heuristics={R:1.000}
id=18478 rank=265 score=1.000 fqn=com.sfs.DataFilterTest heuristics={R:1.000}
id=7211 rank=265 score=1.000 fqn=net.sf.sahi.command.CommandExecuterTest heuristics={R:1.000}
id=11134 rank=265 score=1.000 fqn=net.sourceforge.cruisecontrol.builders.AntScriptTest heuristics={R:1.000}
id=18212 rank=265 score=1.000 fqn=org.mifos.platform.questionnaire.persistence.QuestionGroupDaoIntegrationTest heuristics={R:1.000}
id=15597 rank=265 score=1.000 fqn=dirpoll.DirPollTest heuristics={R:1.000}
id=19348 rank=265 score=1.000 fqn=com.technoetic.xplanner.tags.displaytag.TestWritableTableTag heuristics={R:1.000}
id=2680 rank=265 score=1.000 fqn=ward.secureunit.ExploitRegExTest heuristics={R:1.000}
id=4112 rank=265 score=1.000 fqn=net.sf.sail.test.MemoryPersistenceTest heuristics={R:1.000}
id=12148 rank=265 score=1.000 fqn=org.dfdaemon.dao.AbstractTransactionalTestCase heuristics={R:1.000}
id=14831 rank=265 score=1.000 fqn=org.springframework.richclient.command.AbstractCommandTests heuristics={R:1.000}
id=8631 rank=265 score=1.000 fqn=quickfix.AbstractMessageStoreTest heuristics={R:1.000}
id=11595 rank=265 score=1.000 fqn=net.sf.dataexpert.tests.backend.TestPgDriver heuristics={R:1.000}
id=14558 rank=265 score=1.000 fqn=net.sourceforge.zdt.strokeanimation.StrokeOrderDataProviderTest heuristics={R:1.000}
id=18448 rank=265 score=1.000 fqn=com.sfs.dao.EmailMessageDAOImplTest heuristics={R:1.000}
id=3213 rank=265 score=1.000 fqn=simple.xml.load.ExceptionTest heuristics={R:1.000}
id=5245 rank=265 score=1.000 fqn=edu.rice.cs.drjava.DrJavaTestCase heuristics={R:1.000}
id=12721 rank=265 score=1.000 fqn=tests.util.UtilTests heuristics={R:1.000}
id=19245 rank=265 score=1.000 fqn=com.technoetic.xplanner.db.TestContentSearchHelper heuristics={R:1.000}
id=2125 rank=265 score=1.000 fqn=pl.poznan.put.cs.mutator2.core.MutatorsSetTest heuristics={R:1.000}
id=14209 rank=265 score=1.000 fqn=kchess.PieceTest heuristics={R:1.000}
id=18412 rank=265 score=1.000 fqn=com.sfs.beans.MenuItemBeanTest heuristics={R:1.000}
id=16848 rank=265 score=1.000 fqn=org.mifos.accounts.savings.SavingsAdjustmentTest heuristics={R:1.000}
id=9519 rank=265 score=1.000 fqn=org.acegisecurity.intercept.web.FilterSecurityInterceptorTests heuristics={R:1.000}
id=12302 rank=265 score=1.000 fqn=org.riverock.common.tools.TestCaseStringTools heuristics={R:1.000}
id=18552 rank=265 score=1.000 fqn=de.fzj.unicore.cis.load.MinuteLoadTester heuristics={R:1.000}
id=13977 rank=265 score=1.000 fqn=net.sf.jameleon.data.DataExecuterTest heuristics={R:1.000}
id=10102 rank=265 score=1.000 fqn=net.sf.fairdj.mservprotocol.TestMservConnectionListener heuristics={R:1.000}
id=12948 rank=265 score=1.000 fqn=net.sourceforge.jwebunit.fit.WebFixtureTest heuristics={R:1.000}
id=16120 rank=265 score=1.000 fqn=org.mifos.accounts.AccountRegenerateScheduleIntegrationTestCase heuristics={R:1.000}
id=19450 rank=265 score=1.000 fqn=com.technoetic.xplanner.security.config.TestSecurityConfig heuristics={R:1.000}
id=1962 rank=1635 score=0.765 fqn=server.DipStateTransitionEvaluatorTest heuristics={K:0.765}
id=12582 rank=1636 score=0.620 fqn=datascript.test.MixedArrayTest heuristics={K:0.620}
id=11822 rank=1637 score=0.615 fqn=net.sf.beanlib.hibernate3.EnumTest heuristics={K:0.615}
id=10389 rank=1638 score=0.553 fqn=org.apache.cocoon.xml.dom.DOMBuilderTestCase heuristics={K:0.553}
id=2960 rank=1639 score=0.499 fqn=org.rubypeople.rdt.internal.formatter.TC_CodeFormatter heuristics={K:0.499}
id=8029 rank=1640 score=0.466 fqn=org.fornax.cartridges.uml2.javabasic.RealizationTest heuristics={K:0.466}
id=2437 rank=1641 score=0.448 fqn=fitnesse.util.XmlUtilTest heuristics={K:0.448}
id=5094 rank=1642 score=0.446 fqn=test.org.softnetwork.xml.dom.TestDOM heuristics={K:0.446}
id=6261 rank=1643 score=0.342 fqn=net.sf.ehcache.distribution.MulticastRMIPeerProviderTest heuristics={K:0.342}
id=13577 rank=1644 score=0.326 fqn=de.schlund.pfixxml.util.XsltTest heuristics={K:0.326}
id=10381 rank=1645 score=0.323 fqn=org.apache.cocoon.transformation.XAbstractDOMTransformerTestCase heuristics={K:0.323}
id=8022 rank=1646 score=0.318 fqn=org.fornax.cartridges.uml2.javabasic.GeneralizationTest heuristics={K:0.318}
id=15735 rank=1647 score=0.311 fqn=org.jpos.iso.packagers.PackagerTestCase heuristics={K:0.311}
id=72 rank=1648 score=0.285 fqn=info.jtrac.domain.MetadataTest heuristics={K:0.285}
id=14704 rank=1649 score=0.282 fqn=com.zimbra.qa.unittest.TestFolders heuristics={K:0.282}
id=15357 rank=1650 score=0.282 fqn=backend.test.ECPersistentTest heuristics={K:0.282}
id=15293 rank=1651 score=0.262 fqn=backend.core.persistent.berkeley.test.advanced.MemoryLeakTestBerkley heuristics={K:0.262}
id=11735 rank=1652 score=0.262 fqn=ch.arrenbrecht.jcite.java.JavaCiteletTest heuristics={K:0.262}
id=13120 rank=1653 score=0.261 fqn=org.rifidi.emulator.xml.NodeTraverserTest heuristics={K:0.261}
id=10346 rank=1654 score=0.259 fqn=org.apache.cocoon.forms.datatype.convertor.EnumConvertorBuilderTestCase heuristics={K:0.259}
id=10366 rank=1654 score=0.259 fqn=org.apache.cocoon.woody.datatype.convertor.EnumConvertorBuilderTestCase heuristics={K:0.259}
id=15313 rank=1656 score=0.252 fqn=backend.core.persistent.perst.test.advanced.MemoryLeakTestPerst heuristics={K:0.252}
id=14345 rank=1657 score=0.248 fqn=org.nextmock.model.basic.BasicMockableMethodTest heuristics={K:0.248}
id=15396 rank=1658 score=0.247 fqn=backend.query.test.RelationQueryTest heuristics={K:0.247}
id=13248 rank=1659 score=0.246 fqn=org.autopipes.xml.TestMessage heuristics={K:0.246}
id=15316 rank=1660 score=0.244 fqn=backend.core.persistent.test.PersistenceErrorsConceptRelationTest heuristics={K:0.244}
id=19464 rank=1661 score=0.242 fqn=fll.xml.GenerateDBTest heuristics={K:0.242}
id=11967 rank=1662 score=0.237 fqn=sourcediff.transform.source.XMLToJavaTransformerTest heuristics={K:0.237}
id=6056 rank=1663 score=0.235 fqn=org.egadss.inferenceengine.XPathPreprocessorTest heuristics={K:0.235}
id=15344 rank=1664 score=0.235 fqn=backend.test.DraPersistentTest heuristics={K:0.235}
id=15345 rank=1664 score=0.235 fqn=backend.test.MeshPersistentTest heuristics={K:0.235}
id=15355 rank=1664 score=0.235 fqn=backend.test.TfPersistentTest heuristics={K:0.235}
id=15359 rank=1664 score=0.235 fqn=backend.test.WordnetPersistentTest heuristics={K:0.235}
id=15361 rank=1664 score=0.235 fqn=backend.test.TpPersistentTest heuristics={K:0.235}
id=15363 rank=1664 score=0.235 fqn=backend.test.KeggPersistentTest heuristics={K:0.235}
id=15364 rank=1664 score=0.235 fqn=backend.test.CorynePersistentTest heuristics={K:0.235}
id=15326 rank=1671 score=0.230 fqn=backend.core.test.AbstractOndexGraphConceptRelationCreationTest heuristics={K:0.230}
id=6998 rank=1672 score=0.208 fqn=datadog.changesets.TransactionChangeSetTest heuristics={K:0.208}
id=12001 rank=1673 score=0.203 fqn=net.buffalo.protocal.util.CollectionUtilTest heuristics={K:0.203}
id=5099 rank=1674 score=0.200 fqn=test.org.softnetwork.xml.dom.TestDOMText heuristics={K:0.200}
id=13594 rank=1675 score=0.183 fqn=de.schlund.pfixxml.jmx.ApplicationListTest heuristics={K:0.183}
